label,timestamp,animal_id,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,2025-06-02 00:30:00,BOV_001,37.06,1,57.0,30.0,37.4,0,-34.623769,-60.854387,160.0,1.92
sana,2025-06-02 00:35:00,BOV_001,38.36,0,83.0,36.5,50.0,0,-34.623769,-60.854388,102.5,1.23
sana,2025-06-02 00:40:00,BOV_001,39.02,1,53.3,57.7,79.9,0,-34.623769,-60.854388,19.2,0.23
sana,2025-06-02 00:45:00,BOV_001,37.68,1,56.2,37.6,47.4,0,-34.623769,-60.854388,0.0,0.0
sana,2025-06-02 00:50:00,BOV_001,38.81,0,55.6,51.1,72.0,0,-34.623769,-60.854388,62.5,0.75
sana,2025-06-02 00:55:00,BOV_001,37.22,0,65.2,51.0,76.0,1,-34.623769,-60.854388,0.0,0.0
sana,2025-06-02 01:00:00,BOV_001,39.3,1,51.6,32.0,36.0,0,-34.623769,-60.854388,189.2,2.27
sana,2025-06-02 01:05:00,BOV_001,38.79,1,65.3,38.0,45.2,0,-34.623769,-60.854388,35.0,0.42
sana,2025-06-02 01:10:00,BOV_001,38.51,0,66.2,53.1,66.7,0,-34.623769,-60.854388,120.8,1.45
sana,2025-06-02 01:15:00,BOV_001,38.47,1,65.4,31.9,47.3,0,-34.623769,-60.854388,67.5,0.81
sana,2025-06-02 01:20:00,BOV_001,38.29,1,63.1,54.0,71.2,1,-34.623769,-60.854388,65.0,0.78
sana,2025-06-02 01:25:00,BOV_001,38.58,1,68.6,35.2,47.1,0,-34.623769,-60.854388,0.0,0.0
sana,2025-06-02 01:30:00,BOV_001,38.7,0,77.8,39.1,46.9,0,-34.623769,-60.854388,93.3,1.12
sana,2025-06-02 01:35:00,BOV_001,39.04,1,67.2,43.9,52.2,0,-34.623769,-60.854388,0.0,0.0
sana,2025-06-02 01:40:00,BOV_001,38.42,1,80.7,38.2,43.8,0,-34.623769,-60.854388,0.0,0.0
sana,2025-06-02 01:45:00,BOV_001,38.58,0,70.1,51.7,62.1,0,-34.62377,-60.854388,38.3,0.46
sana,2025-06-02 01:50:00,BOV_001,37.99,0,61.8,46.8,69.3,0,-34.623768,-60.854388,115.0,1.38
sana,2025-06-02 01:55:00,BOV_001,39.06,1,65.1,52.7,68.0,0,-34.623769,-60.854388,50.8,0.61
sana,2025-06-02 02:00:00,BOV_001,38.39,0,46.4,40.7,58.0,0,-34.623768,-60.854389,147.5,1.77
sana,2025-06-02 02:05:00,BOV_001,38.63,1,74.5,33.6,37.5,0,-34.623768,-60.854389,0.0,0.0
sana,2025-06-02 02:10:00,BOV_001,37.79,0,67.7,30.1,42.0,0,-34.623768,-60.854389,7.5,0.09
sana,2025-06-02 02:15:00,BOV_001,38.33,1,57.4,53.7,73.3,0,-34.623768,-60.854389,0.0,0.0
sana,2025-06-02 02:20:00,BOV_001,39.34,0,71.2,24.3,29.6,0,-34.623769,-60.85439,80.8,0.97
sana,2025-06-02 02:25:00,BOV_001,39.13,0,73.4,47.9,66.0,0,-34.623768,-60.85439,73.3,0.88
sana,2025-06-02 02:30:00,BOV_001,37.85,0,67.1,48.6,67.6,0,-34.623768,-60.85439,0.0,0.0
sana,2025-06-02 02:35:00,BOV_001,38.07,0,75.2,40.2,48.0,0,-34.623768,-60.85439,109.2,1.31
sana,2025-06-02 02:40:00,BOV_001,38.16,0,70.6,44.2,51.8,0,-34.623768,-60.85439,12.5,0.15
sana,2025-06-02 02:45:00,BOV_001,38.61,0,68.9,35.0,47.2,0,-34.623768,-60.85439,130.8,1.57
sana,2025-06-02 02:50:00,BOV_001,38.54,1,52.3,29.1,39.2,0,-34.623768,-60.85439,33.3,0.4
sana,2025-06-02 02:55:00,BOV_001,39.64,0,62.1,34.3,42.9,0,-34.623768,-60.85439,68.3,0.82
sana,2025-06-02 03:00:00,BOV_001,37.76,1,60.8,43.1,52.2,0,-34.623768,-60.85439,0.0,0.0
sana,2025-06-02 03:05:00,BOV_001,38.1,1,77.1,29.8,35.9,0,-34.623768,-60.85439,0.0,0.0
sana,2025-06-02 03:10:00,BOV_001,38.6,0,59.7,41.5,46.9,0,-34.623768,-60.854389,93.3,1.12
sana,2025-06-02 03:15:00,BOV_001,39.34,0,76.2,22.4,27.1,0,-34.623768,-60.854389,142.5,1.71
sana,2025-06-02 03:20:00,BOV_001,37.85,1,74.4,51.1,64.6,0,-34.623768,-60.854389,59.2,0.71
sana,2025-06-02 03:25:00,BOV_001,38.39,0,69.6,30.6,42.8,0,-34.623768,-60.854389,72.5,0.87
sana,2025-06-02 03:30:00,BOV_001,39.51,1,59.0,44.3,61.4,0,-34.623768,-60.85439,105.8,1.27
sana,2025-06-02 03:35:00,BOV_001,39.37,0,60.4,57.5,65.1,0,-34.623768,-60.854389,149.2,1.79
sana,2025-06-02 03:40:00,BOV_001,38.96,0,69.0,27.5,38.4,0,-34.623768,-60.854389,70.8,0.85
sana,2025-06-02 03:45:00,BOV_001,37.69,0,69.2,47.0,64.2,0,-34.623768,-60.854389,65.8,0.79
sana,2025-06-02 03:50:00,BOV_001,39.42,1,79.4,33.2,49.0,0,-34.623769,-60.854389,52.5,0.63
sana,2025-06-02 03:55:00,BOV_001,38.98,0,64.9,42.5,53.7,0,-34.623769,-60.854389,60.8,0.73
sana,2025-06-02 04:00:00,BOV_001,38.83,1,71.5,48.5,55.5,0,-34.62377,-60.85439,93.3,1.12
sana,2025-06-02 04:05:00,BOV_001,39.19,0,62.6,32.5,47.6,0,-34.62377,-60.854392,154.2,1.85
sana,2025-06-02 04:10:00,BOV_001,38.06,0,65.8,70.2,82.7,0,-34.62377,-60.854392,100.0,1.2
sana,2025-06-02 04:15:00,BOV_001,38.14,1,71.8,27.7,38.2,0,-34.623769,-60.854391,125.8,1.51
sana,2025-06-02 04:20:00,BOV_001,38.44,1,56.2,29.3,33.5,0,-34.623769,-60.854391,0.0,0.0
sana,2025-06-02 04:25:00,BOV_001,38.08,1,57.9,42.0,55.6,0,-34.623768,-60.854391,121.7,1.46
sana,2025-06-02 04:30:00,BOV_001,38.75,0,41.7,41.3,59.8,0,-34.623768,-60.854391,110.8,1.33
sana,2025-06-02 04:35:00,BOV_001,38.71,1,56.6,36.5,53.2,0,-34.623768,-60.854391,10.0,0.12
sana,2025-06-02 04:40:00,BOV_001,38.27,1,83.3,46.0,55.3,0,-34.623768,-60.854391,180.0,2.16
sana,2025-06-02 04:45:00,BOV_001,37.46,0,64.4,37.1,43.5,0,-34.623769,-60.854391,194.2,2.33
sana,2025-06-02 04:50:00,BOV_001,38.47,0,67.8,38.7,43.6,0,-34.623769,-60.854391,133.3,1.6
sana,2025-06-02 04:55:00,BOV_001,38.4,1,58.3,37.9,56.8,0,-34.62377,-60.854392,191.7,2.3
sana,2025-06-02 05:00:00,BOV_001,38.4,0,58.6,18.9,26.3,0,-34.623769,-60.854392,90.0,1.08
sana,2025-06-02 05:05:00,BOV_001,39.53,1,72.1,45.2,59.1,0,-34.623768,-60.854392,147.5,1.77
sana,2025-06-02 05:10:00,BOV_001,38.26,0,66.3,45.3,66.3,0,-34.623768,-60.85439,160.0,1.92
sana,2025-06-02 05:15:00,BOV_001,38.66,1,58.0,28.5,33.7,0,-34.623768,-60.854391,172.5,2.07
sana,2025-06-02 05:20:00,BOV_001,39.08,0,57.8,55.2,78.9,0,-34.623769,-60.854391,174.2,2.09
sana,2025-06-02 05:25:00,BOV_001,37.8,1,73.7,31.9,44.0,0,-34.623768,-60.854392,74.2,0.89
sana,2025-06-02 05:30:00,BOV_001,39.0,0,60.8,45.0,51.1,0,-34.623768,-60.854392,85.8,1.03
sana,2025-06-02 05:35:00,BOV_001,38.35,0,66.8,26.9,39.3,0,-34.623768,-60.854391,196.7,2.36
sana,2025-06-02 05:40:00,BOV_001,37.8,0,72.2,45.4,65.5,0,-34.623768,-60.854391,114.2,1.37
sana,2025-06-02 05:45:00,BOV_001,37.53,0,68.6,28.9,32.0,0,-34.623768,-60.85439,169.2,2.03
sana,2025-06-02 05:50:00,BOV_001,39.4,0,72.0,47.4,63.2,0,-34.623769,-60.854391,243.3,2.92
sana,2025-06-02 05:55:00,BOV_001,38.92,1,64.9,38.8,50.9,0,-34.623768,-60.854391,164.2,1.97
sana,2025-06-02 06:00:00,BOV_001,38.6,1,79.2,35.8,49.1,0,-34.623769,-60.85439,129.2,1.55
sana,2025-06-02 06:05:00,BOV_001,38.01,1,74.6,42.4,56.8,0,-34.623768,-60.85439,62.5,0.75
sana,2025-06-02 06:10:00,BOV_001,38.75,0,76.6,49.0,70.3,0,-34.623767,-60.854391,67.5,0.81
sana,2025-06-02 06:15:00,BOV_001,37.66,1,68.5,42.0,56.2,1,-34.623767,-60.854391,185.0,2.22
sana,2025-06-02 06:20:00,BOV_001,38.22,0,56.4,45.9,66.3,0,-34.623767,-60.854391,75.8,0.91
sana,2025-06-02 06:25:00,BOV_001,39.61,1,69.6,43.3,63.9,0,-34.623767,-60.854391,63.3,0.76
sana,2025-06-02 06:30:00,BOV_001,38.4,0,61.7,38.3,57.0,0,-34.623767,-60.854391,25.0,0.3
sana,2025-06-02 06:35:00,BOV_001,38.18,0,61.5,34.6,43.0,1,-34.623767,-60.854392,100.8,1.21
sana,2025-06-02 06:40:00,BOV_001,38.06,1,63.7,32.1,39.2,0,-34.623768,-60.854392,155.8,1.87
sana,2025-06-02 06:45:00,BOV_001,38.38,1,74.9,21.1,30.2,0,-34.623767,-60.854393,45.8,0.55
sana,2025-06-02 06:50:00,BOV_001,39.29,1,73.4,40.9,50.1,0,-34.623767,-60.854392,62.5,0.75
sana,2025-06-02 06:55:00,BOV_001,36.79,1,53.1,35.9,51.8,0,-34.623766,-60.854392,210.8,2.53
sana,2025-06-02 07:00:00,BOV_001,38.43,1,79.6,56.6,73.3,0,-34.623766,-60.854392,1.7,0.02
sana,2025-06-02 07:05:00,BOV_001,37.97,0,68.3,30.3,35.5,0,-34.623766,-60.854392,94.2,1.13
sana,2025-06-02 07:10:00,BOV_001,38.49,0,62.3,35.9,47.5,0,-34.623767,-60.854393,175.8,2.11
sana,2025-06-02 07:15:00,BOV_001,38.35,0,67.6,44.0,59.4,0,-34.623769,-60.854393,165.8,1.99
sana,2025-06-02 07:20:00,BOV_001,38.13,0,57.4,33.4,39.9,0,-34.623769,-60.854393,245.8,2.95
sana,2025-06-02 07:25:00,BOV_001,39.56,1,50.8,53.5,62.5,0,-34.623769,-60.854394,115.0,1.38
sana,2025-06-02 07:30:00,BOV_001,38.85,1,71.0,78.1,87.5,0,-34.623769,-60.854396,218.3,2.62
sana,2025-06-02 07:35:00,BOV_001,38.74,0,57.1,32.3,40.4,0,-34.623769,-60.854396,100.8,1.21
sana,2025-06-02 07:40:00,BOV_001,38.97,1,68.7,59.6,87.7,1,-34.623769,-60.854396,238.3,2.86
sana,2025-06-02 07:45:00,BOV_001,38.78,1,63.6,48.8,66.9,0,-34.623769,-60.854396,36.7,0.44
sana,2025-06-02 07:50:00,BOV_001,39.56,1,62.4,36.4,46.5,0,-34.62377,-60.854397,101.7,1.22
sana,2025-06-02 07:55:00,BOV_001,38.65,0,69.6,23.1,29.8,0,-34.62377,-60.854396,131.7,1.58
sana,2025-06-02 08:00:00,BOV_001,39.5,0,70.1,39.1,57.0,0,-34.623769,-60.854396,55.0,0.66
sana,2025-06-02 08:05:00,BOV_001,38.13,1,48.7,43.0,52.3,0,-34.623771,-60.854394,240.8,2.89
sana,2025-06-02 08:10:00,BOV_001,38.82,0,77.4,30.2,41.2,0,-34.62377,-60.854394,252.5,3.03
sana,2025-06-02 08:15:00,BOV_001,39.02,1,71.2,40.5,52.1,0,-34.62377,-60.854394,62.5,0.75
sana,2025-06-02 08:20:00,BOV_001,38.55,1,57.6,40.7,47.6,0,-34.623769,-60.854394,116.7,1.4
sana,2025-06-02 08:25:00,BOV_001,38.71,1,62.2,25.0,33.6,0,-34.623769,-60.854394,103.3,1.24
sana,2025-06-02 08:30:00,BOV_001,39.38,1,54.5,26.2,37.3,0,-34.623769,-60.854394,111.7,1.34
sana,2025-06-02 08:35:00,BOV_001,38.35,1,54.4,44.9,56.3,0,-34.623769,-60.854394,145.0,1.74
sana,2025-06-02 08:40:00,BOV_001,38.62,0,43.8,34.2,39.8,0,-34.623769,-60.854394,227.5,2.73
sana,2025-06-02 08:45:00,BOV_001,38.73,1,56.0,42.9,48.5,0,-34.623768,-60.854394,142.5,1.71
sana,2025-06-02 08:50:00,BOV_001,39.38,1,55.1,32.3,36.9,0,-34.623767,-60.854394,185.0,2.22
sana,2025-06-02 08:55:00,BOV_001,38.38,1,60.5,29.0,42.1,0,-34.623766,-60.854394,86.7,1.04
sana,2025-06-02 09:00:00,BOV_001,39.08,1,55.4,56.7,79.4,0,-34.623767,-60.854394,212.5,2.55
sana,2025-06-02 09:05:00,BOV_001,38.79,0,75.7,37.3,46.7,0,-34.623767,-60.854393,180.0,2.16
sana,2025-06-02 09:10:00,BOV_001,38.52,1,45.6,50.5,56.3,1,-34.623767,-60.854392,200.8,2.41
sana,2025-06-02 09:15:00,BOV_001,39.27,0,58.3,42.5,58.0,0,-34.623768,-60.854392,75.8,0.91
sana,2025-06-02 09:20:00,BOV_001,37.7,1,56.8,36.5,42.6,0,-34.623768,-60.854392,40.8,0.49
sana,2025-06-02 09:25:00,BOV_001,38.51,0,61.8,33.5,37.4,0,-34.623768,-60.854392,88.3,1.06
sana,2025-06-02 09:30:00,BOV_001,38.65,1,50.9,55.1,82.1,0,-34.623768,-60.854392,25.8,0.31
sana,2025-06-02 09:35:00,BOV_001,38.43,1,67.5,50.9,72.4,0,-34.623768,-60.854393,74.2,0.89
sana,2025-06-02 09:40:00,BOV_001,38.58,1,43.8,35.0,43.2,0,-34.623768,-60.854392,107.5,1.29
sana,2025-06-02 09:45:00,BOV_001,38.67,0,65.4,30.9,39.0,1,-34.623768,-60.854392,0.0,0.0
sana,2025-06-02 09:50:00,BOV_001,38.91,0,52.1,49.2,71.6,0,-34.623769,-60.854392,57.5,0.69
sana,2025-06-02 09:55:00,BOV_001,38.83,0,69.9,38.0,44.2,0,-34.623769,-60.854391,166.7,2.0
sana,2025-06-02 10:00:00,BOV_001,39.8,0,64.0,45.8,58.9,0,-34.623769,-60.854391,0.0,0.0
sana,2025-06-02 10:05:00,BOV_001,39.22,0,69.9,54.4,60.2,1,-34.62377,-60.854392,105.0,1.26
sana,2025-06-02 10:10:00,BOV_001,39.05,0,70.3,45.7,56.2,0,-34.623769,-60.854393,193.3,2.32
sana,2025-06-02 10:15:00,BOV_001,39.41,0,63.4,44.5,53.1,0,-34.623769,-60.854393,15.0,0.18
sana,2025-06-02 10:20:00,BOV_001,39.28,1,69.1,40.9,50.4,1,-34.623769,-60.854393,70.8,0.85
sana,2025-06-02 10:25:00,BOV_001,39.45,0,46.7,35.0,47.8,1,-34.623769,-60.854393,25.0,0.3
sana,2025-06-02 10:30:00,BOV_001,40.27,1,51.7,50.6,74.2,0,-34.623769,-60.854393,15.8,0.19
sana,2025-06-02 10:35:00,BOV_001,38.78,1,66.8,51.5,76.1,1,-34.62377,-60.854394,159.2,1.91
sana,2025-06-02 10:40:00,BOV_001,39.63,1,66.1,38.7,53.9,0,-34.62377,-60.854394,0.0,0.0
sana,2025-06-02 10:45:00,BOV_001,39.57,0,60.5,35.8,39.4,0,-34.623769,-60.854394,99.2,1.19
sana,2025-06-02 10:50:00,BOV_001,39.01,1,58.3,40.2,53.0,0,-34.623769,-60.854394,0.0,0.0
sana,2025-06-02 10:55:00,BOV_001,38.6,0,65.7,51.6,77.3,0,-34.62377,-60.854394,85.8,1.03
sana,2025-06-02 11:00:00,BOV_001,38.38,0,60.0,48.9,56.4,0,-34.623769,-60.854393,195.0,2.34
sana,2025-06-02 11:05:00,BOV_001,38.8,1,75.7,46.2,54.3,0,-34.623767,-60.854394,175.8,2.11
sana,2025-06-02 11:10:00,BOV_001,38.88,0,63.7,30.7,41.0,0,-34.623766,-60.854393,158.3,1.9
sana,2025-06-02 11:15:00,BOV_001,39.63,0,61.7,33.5,45.1,0,-34.623766,-60.854393,7.5,0.09
sana,2025-06-02 11:20:00,BOV_001,38.13,0,57.6,36.4,50.3,0,-34.623766,-60.854393,54.2,0.65
sana,2025-06-02 11:25:00,BOV_001,39.49,1,58.1,52.7,67.5,0,-34.623766,-60.854393,40.0,0.48
sana,2025-06-02 11:30:00,BOV_001,38.79,1,61.3,37.7,46.6,0,-34.623766,-60.854393,0.0,0.0
sana,2025-06-02 11:35:00,BOV_001,38.55,0,72.1,56.2,71.8,1,-34.623766,-60.854393,4.2,0.05
sana,2025-06-02 11:40:00,BOV_001,38.03,1,76.4,58.2,73.4,0,-34.623766,-60.854393,4.2,0.05
sana,2025-06-02 11:45:00,BOV_001,38.83,1,61.2,48.9,65.1,0,-34.623766,-60.854393,95.8,1.15
sana,2025-06-02 11:50:00,BOV_001,38.88,1,54.5,30.7,35.5,0,-34.623766,-60.854393,28.3,0.34
sana,2025-06-02 11:55:00,BOV_001,38.71,1,59.1,50.5,71.4,0,-34.623766,-60.854394,107.5,1.29
sana,2025-06-02 12:00:00,BOV_001,39.49,0,87.4,38.1,42.2,1,-34.623766,-60.854394,15.8,0.19
sana,2025-06-02 12:05:00,BOV_001,37.88,1,74.6,42.9,62.7,0,-34.623766,-60.854394,39.2,0.47
sana,2025-06-02 12:10:00,BOV_001,38.98,0,51.9,50.0,71.0,0,-34.623766,-60.854395,160.8,1.93
sana,2025-06-02 12:15:00,BOV_001,38.94,0,74.0,23.9,32.3,0,-34.623766,-60.854396,112.5,1.35
sana,2025-06-02 12:20:00,BOV_001,39.59,1,70.9,28.4,32.2,0,-34.623766,-60.854396,44.2,0.53
sana,2025-06-02 12:25:00,BOV_001,39.38,1,50.4,38.2,49.7,1,-34.623765,-60.854396,36.7,0.44
sana,2025-06-02 12:30:00,BOV_001,39.28,1,66.8,26.4,35.9,0,-34.623765,-60.854396,45.8,0.55
sana,2025-06-02 12:35:00,BOV_001,38.89,1,66.3,36.5,48.2,1,-34.623765,-60.854396,11.7,0.14
sana,2025-06-02 12:40:00,BOV_001,37.23,1,61.4,39.8,49.1,0,-34.623765,-60.854396,86.7,1.04
sana,2025-06-02 12:45:00,BOV_001,38.07,1,63.3,44.5,58.7,0,-34.623765,-60.854396,148.3,1.78
sana,2025-06-02 12:50:00,BOV_001,38.49,1,68.3,38.7,46.0,0,-34.623765,-60.854396,39.2,0.47
sana,2025-06-02 12:55:00,BOV_001,39.55,0,71.3,41.0,46.1,0,-34.623764,-60.854397,98.3,1.18
sana,2025-06-02 13:00:00,BOV_001,37.39,1,58.5,55.5,64.0,0,-34.623765,-60.854399,170.8,2.05
sana,2025-06-02 13:05:00,BOV_001,39.26,0,49.8,29.0,37.4,0,-34.623765,-60.8544,97.5,1.17
sana,2025-06-02 13:10:00,BOV_001,38.6,0,67.5,54.6,65.8,0,-34.623764,-60.8544,124.2,1.49
sana,2025-06-02 13:15:00,BOV_001,38.77,1,66.2,54.4,71.0,1,-34.623764,-60.8544,0.0,0.0
sana,2025-06-02 13:20:00,BOV_001,38.84,0,65.7,26.0,29.6,0,-34.623766,-60.8544,120.0,1.44
sana,2025-06-02 13:25:00,BOV_001,39.21,0,66.6,52.5,66.8,0,-34.623766,-60.8544,107.5,1.29
sana,2025-06-02 13:30:00,BOV_001,38.24,0,56.4,30.6,40.5,0,-34.623766,-60.8544,34.2,0.41
sana,2025-06-02 13:35:00,BOV_001,38.31,0,52.7,53.2,75.5,1,-34.623765,-60.854401,161.7,1.94
sana,2025-06-02 13:40:00,BOV_001,39.47,1,60.4,48.2,70.0,0,-34.623765,-60.854401,65.0,0.78
sana,2025-06-02 13:45:00,BOV_001,38.65,0,73.3,29.2,41.0,0,-34.623765,-60.854402,135.0,1.62
sana,2025-06-02 13:50:00,BOV_001,38.75,0,63.7,43.9,62.0,0,-34.623765,-60.854401,78.3,0.94
sana,2025-06-02 13:55:00,BOV_001,38.88,1,75.9,41.5,50.8,0,-34.623765,-60.854401,0.0,0.0
sana,2025-06-02 14:00:00,BOV_001,38.15,1,65.9,36.0,52.7,0,-34.623765,-60.854401,0.0,0.0
sana,2025-06-02 14:05:00,BOV_001,38.44,1,59.5,51.0,74.0,0,-34.623765,-60.854401,48.3,0.58
sana,2025-06-02 14:10:00,BOV_001,38.28,1,67.3,43.0,53.0,0,-34.623765,-60.854401,19.2,0.23
sana,2025-06-02 14:15:00,BOV_001,38.54,0,66.2,53.0,75.5,0,-34.623765,-60.854401,141.7,1.7
sana,2025-06-02 14:20:00,BOV_001,39.0,0,61.6,42.4,47.5,0,-34.623764,-60.854401,67.5,0.81
sana,2025-06-02 14:25:00,BOV_001,37.9,1,65.9,41.4,55.5,0,-34.623764,-60.8544,212.5,2.55
sana,2025-06-02 14:30:00,BOV_001,39.41,1,75.0,35.0,48.7,0,-34.623764,-60.8544,98.3,1.18
sana,2025-06-02 14:35:00,BOV_001,39.32,1,61.1,28.6,31.6,0,-34.623764,-60.854401,75.0,0.9
sana,2025-06-02 14:40:00,BOV_001,37.54,1,73.8,38.0,49.5,0,-34.623764,-60.854402,111.7,1.34
sana,2025-06-02 14:45:00,BOV_001,39.65,1,66.3,42.5,57.8,0,-34.623764,-60.854402,66.7,0.8
sana,2025-06-02 14:50:00,BOV_001,39.11,1,69.4,43.2,53.5,1,-34.623764,-60.854402,2.5,0.03
sana,2025-06-02 14:55:00,BOV_001,38.84,1,64.4,37.8,43.4,0,-34.623763,-60.854403,151.7,1.82
sana,2025-06-02 15:00:00,BOV_001,38.78,1,73.6,36.4,45.0,0,-34.623763,-60.854403,180.0,2.16
sana,2025-06-02 15:05:00,BOV_001,38.84,0,71.1,40.2,60.2,0,-34.623763,-60.854403,0.0,0.0
sana,2025-06-02 15:10:00,BOV_001,38.44,1,74.7,34.0,37.4,0,-34.623764,-60.854403,124.2,1.49
sana,2025-06-02 15:15:00,BOV_001,38.97,1,58.4,42.3,52.1,0,-34.623764,-60.854404,171.7,2.06
sana,2025-06-02 15:20:00,BOV_001,37.89,0,66.1,36.1,41.5,0,-34.623764,-60.854404,145.0,1.74
sana,2025-06-02 15:25:00,BOV_001,38.56,0,67.0,55.6,81.9,0,-34.623764,-60.854404,119.2,1.43
sana,2025-06-02 15:30:00,BOV_001,37.98,1,51.4,25.5,33.6,0,-34.623765,-60.854403,82.5,0.99
sana,2025-06-02 15:35:00,BOV_001,39.1,1,75.4,41.6,47.2,0,-34.623765,-60.854404,39.2,0.47
sana,2025-06-02 15:40:00,BOV_001,37.96,1,60.8,43.3,64.6,0,-34.623766,-60.854404,200.8,2.41
sana,2025-06-02 15:45:00,BOV_001,38.77,1,71.1,28.0,37.9,0,-34.623766,-60.854404,49.2,0.59
sana,2025-06-02 15:50:00,BOV_001,38.37,0,57.7,34.4,42.0,0,-34.623765,-60.854404,59.2,0.71
sana,2025-06-02 15:55:00,BOV_001,39.49,1,65.2,35.9,49.3,0,-34.623766,-60.854404,180.8,2.17
sana,2025-06-02 16:00:00,BOV_001,38.81,1,55.7,40.1,46.5,0,-34.623766,-60.854404,58.3,0.7
sana,2025-06-02 16:05:00,BOV_001,38.99,1,58.0,50.4,66.6,0,-34.623766,-60.854405,139.2,1.67
sana,2025-06-02 16:10:00,BOV_001,39.21,1,70.8,43.5,48.7,0,-34.623767,-60.854405,182.5,2.19
sana,2025-06-02 16:15:00,BOV_001,38.9,0,66.2,33.1,41.1,0,-34.623767,-60.854405,0.0,0.0
sana,2025-06-02 16:20:00,BOV_001,37.5,0,59.9,51.2,72.6,0,-34.623767,-60.854405,188.3,2.26
sana,2025-06-02 16:25:00,BOV_001,38.7,1,63.2,32.8,45.9,0,-34.623766,-60.854406,266.7,3.2
sana,2025-06-02 16:30:00,BOV_001,38.59,1,69.5,33.7,43.6,0,-34.623767,-60.854406,79.2,0.95
sana,2025-06-02 16:35:00,BOV_001,38.19,1,74.2,28.2,33.3,1,-34.623766,-60.854406,129.2,1.55
sana,2025-06-02 16:40:00,BOV_001,38.59,0,67.4,57.0,79.4,0,-34.623766,-60.854406,15.8,0.19
sana,2025-06-02 16:45:00,BOV_001,39.21,0,61.1,23.2,29.9,0,-34.623766,-60.854405,240.8,2.89
sana,2025-06-02 16:50:00,BOV_001,37.89,1,68.4,32.1,42.2,0,-34.623767,-60.854405,183.3,2.2
sana,2025-06-02 16:55:00,BOV_001,39.06,1,66.5,42.0,55.1,1,-34.623768,-60.854405,152.5,1.83
sana,2025-06-02 17:00:00,BOV_001,37.62,1,81.9,52.4,61.1,0,-34.623768,-60.854406,146.7,1.76
sana,2025-06-02 17:05:00,BOV_001,39.28,1,78.0,36.9,48.4,0,-34.623767,-60.854406,308.3,3.7
sana,2025-06-02 17:10:00,BOV_001,38.43,1,56.3,32.4,42.9,0,-34.623766,-60.854406,141.7,1.7
sana,2025-06-02 17:15:00,BOV_001,38.5,1,58.5,47.3,52.3,0,-34.623767,-60.854406,125.0,1.5
sana,2025-06-02 17:20:00,BOV_001,38.88,1,54.1,45.9,59.4,1,-34.623767,-60.854405,92.5,1.11
sana,2025-06-02 17:25:00,BOV_001,38.68,1,59.7,51.7,62.3,1,-34.623766,-60.854406,125.0,1.5
sana,2025-06-02 17:30:00,BOV_001,38.82,1,54.9,39.6,49.4,0,-34.623765,-60.854407,156.7,1.88
sana,2025-06-02 17:35:00,BOV_001,38.33,1,84.7,54.7,66.3,0,-34.623765,-60.854407,129.2,1.55
sana,2025-06-02 17:40:00,BOV_001,39.05,0,52.6,42.7,52.8,0,-34.623765,-60.854407,73.3,0.88
sana,2025-06-02 17:45:00,BOV_001,38.54,1,56.6,43.7,50.3,0,-34.623764,-60.854407,181.7,2.18
sana,2025-06-02 17:50:00,BOV_001,38.85,1,59.3,42.1,51.5,0,-34.623763,-60.854407,183.3,2.2
sana,2025-06-02 17:55:00,BOV_001,38.44,1,76.5,46.5,51.9,0,-34.623763,-60.854408,42.5,0.51
sana,2025-06-02 18:00:00,BOV_001,38.29,1,80.0,19.9,22.1,0,-34.623763,-60.854407,134.2,1.61
sana,2025-06-02 18:05:00,BOV_001,38.38,0,68.9,39.5,58.2,0,-34.623764,-60.854407,137.5,1.65
sana,2025-06-02 18:10:00,BOV_001,38.7,0,74.6,29.9,42.0,0,-34.623763,-60.854407,168.3,2.02
sana,2025-06-02 18:15:00,BOV_001,37.98,0,54.7,53.1,67.6,0,-34.623763,-60.854407,90.0,1.08
sana,2025-06-02 18:20:00,BOV_001,37.94,1,81.9,33.9,40.4,0,-34.623763,-60.854407,35.8,0.43
sana,2025-06-02 18:25:00,BOV_001,38.45,0,55.7,59.4,75.3,0,-34.623763,-60.854407,185.0,2.22
sana,2025-06-02 18:30:00,BOV_001,39.41,1,66.8,34.5,51.5,0,-34.623763,-60.854406,133.3,1.6
sana,2025-06-02 18:35:00,BOV_001,38.56,0,74.8,15.9,23.6,0,-34.623763,-60.854406,80.0,0.96
sana,2025-06-02 18:40:00,BOV_001,38.18,0,73.1,37.7,44.5,0,-34.623763,-60.854406,0.0,0.0
sana,2025-06-02 18:45:00,BOV_001,38.05,1,59.9,36.2,51.1,0,-34.623763,-60.854406,62.5,0.75
sana,2025-06-02 18:50:00,BOV_001,38.83,0,64.5,43.3,50.7,0,-34.623763,-60.854406,43.3,0.52
sana,2025-06-02 18:55:00,BOV_001,37.72,1,77.7,40.1,52.7,0,-34.623762,-60.854407,168.3,2.02
sana,2025-06-02 19:00:00,BOV_001,38.53,1,59.4,33.6,40.8,0,-34.623762,-60.854408,50.8,0.61
sana,2025-06-02 19:05:00,BOV_001,37.49,0,62.7,36.0,44.0,0,-34.623762,-60.854408,85.0,1.02
